,syscalls,label
152,174 174 174 174 174 174 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 221 6 63 63 6 6 221 221 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 192 192 243 125 125 125 125 91 174 174 45 45 54 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 197 192 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 3 4 3 3 3 3 3,0
153,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 6 174 265 45 102 33 197 5 192 5 197 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 3 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 3 4 3 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 3 3 4 4,0
154,11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 125 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 192 6 192 243 125 125 125 125 125 125 125 125 125 125 91 258 311 240 240 174 174 175 191 122 54 45 45 192 5 197 192 3 6 91 197 197 6 91 195 5 5 5 197 5 197 192 3 197 3 6 91 6 195 5 5 5 197 5 197 192 3 197 3 6 91 6 6 6 195 5 5 5 197 5 197 192 3 197 3 3 3 6 91 195 5 5 5 197 5 197 192 3 197 3 3 3 6 91 195 5 5 5 197 5 197 192 3 197 3 3 6 91 195 5 5 5 197 5 197 192 3 197 3 3 3 6 91 6 6 6 6 195 5 5 5 197 5 197 192 3 197 3 3 6 91 6 6 195 5 5 5 197 5 197 192 3 197 3 3 6 91 195 3 6 91 195 3 3 3 6 91 195 6 5 197 197 192 3 3 3 3 45 5 197 197 192 3 3 3 3 3 3 3 195 195 6 220 197 195 5 5 3 195 3 91 5 195 195 195 91 195 197 195 192 3 3 6 91 195 5 5 3 3 3 6 91 6 195 5 5 195 6 91 6 195 3 3 6 91 195 195 195 5 3 6 91 195 6 195 5 5 6 195 91 5 3 3 3 192 45 91 6 91 195 5 5 5 5 195 5 3 6 91 5 197 6 6 195 5 3 6 195 5 3 6 91 195 5 5 6 6 195 3 6 5 192 6 125 6 6 6 45 195 5 5 5 5 195 5 5 5 197 6 91 13 195 192 6 195 5 5 5 5 195 5 5 5 197 5 197 192 3 197 3 3 3 45 6 91 195 5 5 5 5 195 192 6 91 6 6 195 6 125 6 91 195 6 6 91 195 195 195 5 195 3 6 3 5 3 3 6 195 5 6 195 195 197 3 195 5 6 5 5 5 6 5 6 195 5 5 5 195 5 5 5 192 3 197 125 125 6 195 3 6 3 5 3 5 3 195 5 3 195 5 5 5 3 6 91 6 6 195 5 5 6 5 3 6 6 6 195 195 195 5 3 6 91 195 195 6 195 45 6 195 5 5 5 5 195 5 5 197 3 6 91 6 195 5 5 5 5 195 5 5 5 195 6 195 5 3 3 6 91 195 5 5 5 6 6 192 13 3 3 6 91 5 3 6 91 5 3 6 195 3 3 3 6 91 195 5 5 3 3 6 91 6 6 195 5 5 5 5 195 5 5 5 195 195 91 195 5 6 195 197 6 6 6 45 6 195 5 5 5 3 3 3 3 6 91 195 5 6 195 5 3 6 3 3 3 3 5 3 3 6 195 5 5 6 6 195 3 91 195 5 5 192 5 6 192 125 6 6 5 6 5 3 3 3 3 5 195 192 3 195 197 91 195 3 195 5 195 5 3 195 192 6 6 6 6 6 6 6 6 195 5 5 5 3 3 6 91 5 6 6 6 3 6 33 6 33 6 125 125 125 125 125 91 78 6 3 3 6 91 195 6 5 6 192 6 125 155 157 266 5 197 3 6 5 3 6 6 6 5 5 5 197 3 3 3 45 6 91 5 6 5 6 125 125 91 6 195 5 5 5 5 195 5 5 5 5 5 5 192 6 5 192 192 125 125 125 268 5 197 3 91 6 5 5 5 5 3 195 192 125 45 6 195 5 197 5 3 197 192 192 6 125 6 6 195 5 5 5 5 195 5 5 5 5 195 195 195 3 3 6 5 3 3 6 91 195 6 6 195 3 3 6 91 5 6 5 3 195 195 192 6 192 6 125 6 197 6 6 33 6 33 192 6 5 6 192 33 6 33 192 5 6 33 192 6 33 192 6 6 33 6 33 6 33 5 3 125 125 125 125 125 125 125 125 125 125 125 125 125 125 125 91 195 5 5 5 5 195 5 5 5 5 195 5 5 5 5 195 5 5 5 195 6 125 45 6 6 195 5 5 5 6 125 6 45 45 45 45 195 5 5 5 5 195 5 5 5 5 195 5 5 5 5 195 5 5 5 5 195 5 5 5 5 195 5 5 5 5 195 5 5 5 5 195 5 5 5 5 195 5 197 5 3 197 192 192 6 125 6 45 45 6 195 5 5 5 197 5 197 192 3 197 3 6 91 195 5 5 5 5 6 195 5 5 5 197 5 197 192 3 197 3 6 91 195 5 5 5 5 195 5 5 5 5 6 209 211 5 197 192 3 3 6 91 5 5 5 5 5 5 5 5 5 5 5 5 5 197 3 3 3 3 3 3 3 3 3 3 3 3 192 3 3 3 3 174 192 6 192 6 125 5 91 195 125 5 5 33 192 6 192 3 3 3 6 91 195 5 195 192 91 3 6 6 5 3 3 3 3 3 3 3 3 3 6 91 240 197 5 3 125 125 91 6 6 5 3 3 3 3 6 91 195 5 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 6 3 6 91 5 5 6 195 6 5 192 3 3 3 45 6 91 195 5 6 6 195 3 6 91 195 3 6 6 6 5 6 6 6 195 5 3 6 6 91 45 6 195 5 3 6 5 5 6 33 6 33 125 125 6 6 195 6 3 6 5 6 195 102 102 168 168 3 168 3 102 266 102 168 102 6 195 6 195 5 120 6 192 197 3 6 195 197 6 91 195 5 5 6 125 6 195 195 6 6 195 195 195 6 5 5 6 195 6 125 6 6 6 5 5 3 6 6 195 5 5 6 195 195 5 3 195 6 6 5 195 6 6 195 195 195 5 6 91 195 6 6 6 195 5 6 195 6 195 6 195 6 195 45 197 6 5 6 5 221 5 192 174 6 6 6 5 168 54 102 102 168 102 168 54 102 6 5 102 102 102 102 6,0
155,6 6 63 54 4 4 4 3 3 91 3 192 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 91 192 140 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 91 45 3 3 192 3 3 140 3 140 3 3 6,0
156,175 174 63 33 33 122 3 195 195 140 140 6 3 6 195 195 195 3 195 140 195 125 3 3 195 125 3 3 6 195 195 195 195 140 140 3 195 5 195 54 195 125 3 45 3 6 3 6 195 140 3 3 6 195 45 45 140 3 3 195 195 6 3 45 140 140 6 3 3 6 195 3 3 6 3 3 6 195 3 3 6 45 195 3 195 192 3 6 3 195 140 140 195 195 3 195 195 195 3 3 195 3 45 140 140 6 195 5 195 5 140 140 42 3 195 195 140 195 195 125 3 140 140 6 3 3 6 3 3 45 45 195 195 3 140 140 6 3 3 45 3 3 6 3 3 3 3 6 195 195 5 195 3 140 6 3 3 6 195 195 6 102 91 125 5 5 195 3 6 3 45 3 6 195 3 3 6 195 195 195 195 3 195 45 3 3 45 3 3 6 3 6 3 6 195 195 5 54 195 195 195 45 3 3 6 3 195 195 3 45 3 6 195 54 3 3 3 3 3 3 3 3 45 3 3 6 195 5 195 3 3 6 3 3 6 195 5 54 140 197 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 45 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 45 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 6 195 3 3 6 5 5 3 3 6 195 195 195 195 45 140 140 6 3 140 140 195 6 5 6 6 125 125 125 155 157 5 3 45 331 140 140 195 6 5 125 5 5 192 33 5 33 125 125 125 125 91 45 195 3 45 3 140 140 6 195 195 195 195 5 5 192 192 5 6 192 192 192 192 125 125 125 125 125 125 268 5 197 192 3 3 6 91 91 45 45 45 45 45 45 45 45 45 45 120 7 209 211 5 5 5 5 5 197 192 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 6 91 5 197 192 3 3 3 3 3 3 3 3 3 3 3 3 3 6 91 5 197 192 3 3 3 3 3 3 3 3 3 6 91 33 5 197 192 3 3 3 6 91 174 33 5 140 197 192 140 91 6 199 122 33 195 5 3 197 192 192 125 5 5 33 33 197 146 3 168 3 45 168 168 168 168 146 3 168 168 168 168 168 168 168 168 3 168 168 168 3 168 168 196 33 33 5 125 3 3 3 3 33 196 5 3 3 6 33 33 3 33 33 125 33 33 33 33 33 33 6 168 42 42 120 6 6 3 6 54 140 240 42 120 6 174 174 3 6 54 140 3 3 197 6 174 174 174 195 45 13 33 195 5 3 33 3 6 33 3 33 3 3 3 3 3 3 3 3 6 45 3 3 195 3 6 33 3 3 3 3 192 195 195 3 195 5 195 197 192 6 5 221 197 192 5 220 3 5 195 5 5 197 192 3 5 221 197 192 6 168 146 168 3 3 3 122 5 5 5 6 168 146 45,0
157,6 4 120 6 174 42 120 6 3 3 3 3 3 3 3 3 3 3 4 4 4 4 140 120 42 120 6 3 174 42 120 197 6 4 6 7 42 120 3 6 6 5 54 140 197 221 174 11 45 221 221 221 33 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 192 6 192 243 125 125 125 125 125 125 125 91 258 311 240 240 174 174 175 191 122 174 45 45 199 201 200 202 5 3 6 13 85 195 195 195 195 195 54 140 54 140 54 140 5 54 140 221 197 174 3 45 195 195 195 195 195 195 195 195 195 195 3 3 3 45 195 6 6 3 6 6 3 3 3 3 4 4 4 140 120 7 6 6 3 6 174 174 120 3 6 3 3 3 4 6 140 3 54 3 7 120 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 7 3 3 3 4 120 6 42 120 6 3 3 120 6 42 6 3 6 6 6 3 6 3 3 4 120 3 6 3 3 4 6 7 3 6 3 7 6 42 6 3 6 3 120 6 7 3 120 6 3 6 54 3 3 120 6 7 42 120 6 3 3 120 6 3 6 3 7 4 120 6 3 3 6 42 3 3 3 4 4 140 120 7 42 120 3 6 174 6 120 6 3 6 197 174 7 42 120 3 6 197 6 42 120 3 6 54 140 221 3 6 7 3 6 3 4 120 6 42 120 6 3 6 120 3 6 54 221 3 6 120 6 7 120 6 3 6 3 3 3 3 3 3 3 3 3 3 3 3 3 3 163 3 3 163 3 3 3 3 3 3 163 3 3 3 3 4 4 4 4 4 3 120 7 3 120 6 3 6 3 7 120 7 174 174 3 6 42 42 120 6 6 3 6 54 140 221 197 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 174 6 7 42 3 6 3 6 174 4 120 174 42 120 3 197 120 6 7 42 120 6 3 6 54 3 7 6 3 120 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 6 7 3 140 42 120 6 174 7 174 6 3 3 6 120 7 120 6 3 6 3 3 3 3 3 4 6 4 120 3 54 3 120 6 3 6 3 3 4 3 120 6 174 6 3 3 3 3 4 4 3 120 7 120 6 3 6 54 140 3 6 120 6 7 42 6 3 6 197 3 3 3 3 4 174 140 4 120 6 174 7 42 120 3 120 6 3 3 6 140 120 6 7 42 120 6 120 6 3 6 54 197 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 120 3 6 3 6 174 7 120 6 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 3 6 42 120 6 6 3 3 3 3 4 4 3 6 120 3 6 54 3 120 6 174 174 7 174 174 3 6 42 3 3 3 3 3 3 3 3 3 3 3 3 4 4 3 120 120 3 6 54 7 3 6 197 3 3 3 3 3 4 4 4 140 120 6 3 42 120 6 3 3 6 42 120 3 4 140 6 7 174 174 3 42 120 3 6 197 3 6 42 120 174 7 174 174 3 6 42 42 120 6 6 3 6 3 3 3 3 3 3 4 120 6 120 3 6 7 174 174 3 6 42 42 120 6 6 3 3 3 3 4 4 120 7 42 120 6 3 6 3 174 7 120 3 174 174 120 3 3 3 3 4 4 120 120 6 3 197 174 3 6 54 3 3 3 3 3 7 120 6 3 6 3 120 7 42 120 6 3 6 54 3 3 4 3 4 120 6 7 42 120 6 3 6 6 7 6 6 3 3 3 3 3 3 4 174 4 120 7 120 174 120 6 4 4 3 120 7 42 120 3 120 7 3 3 3 4 4 4 7 140 120 6 120 6 3 54 4 120 6 120 6 3 6 3 3 4 3 4 7 120 3 54 7 120 6 174 120 3 6 54 221 3 6 120 7 42 120 6 3 6 7 120 3 6 7 174 3 120 3 6 3 3 6 197 3 174 120 7 120 3 3 3 3 221 197 3 7 3 6 174 120 6 6 3 3 4 6 221 3 4 120 7 42 3 140 120 42 6 6 3 3 3 174 3 3 3 6 120 6 6 3 3 3 6 3 6 120 6 6 3 3 6 6 6 54 3 6 120 7 3 42 120 6 3 3 3 4 6 7 120 120 3 3 120 3 174 120 3 7 120 3 197 3 174 6 6 3 197 3 3 3 7 42 120 6 3 120 6 3 42 6 3 3 4 42 6 3 120 6 197 3 4 3 197 3 4 6 6 54 3 3,0
158,11 33 192 192 6 125 91 174 199 5 85 5 3 45 5 3 195 3 6 140 140 195 195 3 140 140 6 54 195 195 140 140 195 195 3 6 195 3 3 195 195 3 3 3 6 195 195 195 3 140 195 3 6 5 45 195 3 140 195 3 195 3 195 195 195 45 3 3 6 195 195 195 195 195 195 195 45 140 3 3 3 3 45 3 3 3 3 3 3 3 45 3 3 3 3 3 3 3 3 195 3 3 140 195 195 54 3 140 140 195 3 3 6 45 3 6 195 5 195 195 140 140 3 3 6 195 195 140 195 5 125 3 3 3 3 3 3 3 3 140 195 195 140 195 140 140 195 192 3 3 3 39 195 41 195 195 120 6 3 3 142 195 195 54 6 6 7 195 195 54 42 195 120 6 6 3 6 6 5 6 6 195 4 4 142 7 142 142 6 7,0
159,33 5 5 192 192 6 125 125 125 191 174 45 199 5 3 85 54 6 102 5 33 33 5 192 192 3 197 192 125 125 45 192 199 197 33 192 197 192 140 5 3 3 4 4 3 4 3 3 4 4 4 4 3 3 4 3 4 4 3 3 4 3 4 3 4 4 4 4 4 3 4 3 4 4 4 4 3 4 45 45 45 19 3 19 3 3 3 3 3 3 3 3 3 3 19 19 19 3 19 19 19 3 3 19 3 3 19 3 19 19 19 19 3 3 19 19 19 3 3 19 3 19 3 3 3 19 19 3 19 19 3 19 19 3 3 19 3 19 3 3 3 3 19 19 19 3 3 3 3 19 3 19 19 3 3 3 3 19 19 19 19 19 19 3 3 3 19 3 3 3 3 3 3 19 19 19 19 3 3 3 19 3 3 19 3 3 19 3 19 19 3 19 3 19 3 19 19 3 19 3 19 19 3 3 3 19 3 3 3 3 19 3 19 3 3 3 3 19 3 3 19 3 19 19 19 19 3 19 19 19 3 19 3 3 19 19 19 3 19 3 19 19 19 19 3 19 3 3 3 45 45 174 174 174 19 3 19 3 3 3 3 3 19 3 3 3 19 3 3 3 3 19 19 19 3 3 19 3 19 3 19 19 19 19 19 3 3 19 19 3 3 19 3 3 19 3 3 3 3 19 19 19 19 3 3 3 3 19 3 3 3 19 19 19 3 3 19 19 3 19 3 19 3 19 3 3 19 19 3 3 3 19 3 19 19 3 3 3 3 19 19 3 19 19 19 3 3 19 19 3 19 3 19 19 3 3 19 3 19 19 3 3 3 19 3 19 19 3 3 3 19 19 3 3 3 3 19 3 19 3 3 19 19 3 3 19 3 19 3 19 3 3 19 19 19 3 3 3 3 3 19 19 3 3 3 19 19 19 19 19 19 19 3 3 19 19 3 3 19 3 19 3 19 19 19 19 19 3 19 3 19 3 3 3 19 19 221 6 45 5 221 220 195 3 3 3 196 196 196 196 19 3 196 3 3 19 196 196 196 196 3 19 196 196 3 196 196 196 196 196 196 196 196 196 196 19 196 3 19 196 3 196 196 6 195 120 6 120 119 3 3 3 3 3 19 196 19 196 19 196 3 196 196 195 120 6 195 3 3 7 19 196 196 19 196 3 3 19 196 196 196 196 196 196 3 196 3 196 196 196 19 19 19 196 3 19 196 196 3 196 196 3 196 196 19 196 3 3 196 196 3 3 19 19 196 3 196 3 3 3 196 196 196 196 3 220 196 19 196 196 196 196 196 3 196 196 196 196 196 19 196 3 196 196 196 196 19 3 19 196 120 3 7 120 6 42 120 175 3 3 3 196 19 196 19 19 196 196 3 19 196 19 196 196 196 196 196 196 3 196 196 196 196 196 196 196 3 3 3 3 196 196 196 3 19 3 195 196 196 196 196 196 196 196 3 19 196 19 196 19 19 19 3 196 196 19 196 118 221 6 38 5 3 5 220 221 6 10 5 4 4 19 3 3 3 19 19 3 3 3 3 3 10 91 3 3 3 3 19 3 3 3 19 221 6 3 4 4 4 5 19 3 19 3 19 3 3 19 3 19 3 19 3 3 3 19 3 3 3 19 19 19 5 195 195 3 4 19 3 19 3 221 5 192 3 4 19 19 3 3 3 19 3 19 19 3 19 19 6 6 3 3 4 19 19 3 19 3 19 221 174 5 19 19 3 19 3 19 3 3 3 19 3 3 3 19 220 10 3 4 19 3 4 3 19 19 19 3 3 3 19 19 19 3 3 19 3 19 19 19 3 10 5 3 3 3 3 5 195 3 3 4 4 19 19 5 10 3 4 19 19 19 3 3 3 19 19 3 19 19 3 19 220 4 19 19 19 12 19 4 19 3 3 195 197 4 6 19 19 3 220 5 4 6 19 3 19 6 3 3 3 19 19 19 5 10 3 4 19 19 19 19 10 5 3 15 221 12,0
160,78 11 6 243 125 91 45 192 11 197 197 85 195 174 192 195 6 91 195 5 6 195 3 197 6 91 195 5 197 6 195 5 3 6 6 91 195 5 91 195 3 6 91 201 5 5 3 6 91 195 3 3 6 91 195 5 197 197 192 3 3 3 3 3 3 3 3 3 6 91 45 5 197 197 3 3 3 3 3 3 195 195 220 5 195 91 5 192 195 3 197 6 5 5 5 3 6 91 5 5 195 5 195 5 195 3 6 195 6 6 54 197 192 6 91 195 125 125 91 6 195 3 6 6 195 6 195 3 3 3 5 6 91 195 3 6 195 195 195 195 195 195 195 195 195 6 195 3 3 197 3 3 3 6 91 195 6 191 192 192 3 3 195 195 195 195 97 195 5 141 141 5 3 6 3 6 221 197 7 91 3 6 195 5 195 195 5 141 141 195 195 195 195 195 195 195 195 195 195 195 195 192 195 5 331 3 195 3 3 3 3 3 3 3 3 78 3 3 3 3 3 78 3 3 3 3 3 3 3 78 3 3 3 78 3 3 3 3 78 3 3 78 3 3 3 3 3 78 3 3 3 3 3 3 3 3 78 3 3 3 3 3 3 6 91 120 6 221 197 192 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 91 91 192 3 45 45 4 91 91,0
161,3 3 3 4 4 4 3 4 3 4 4 4 4 4 4 3 3 4 4 4 4 3 4 4 3 3 4 4 4 4 3 4 4 4 4 3 3 4 4 4 4 3 4 4 4 3 4 4 3 4 4 4 4 4 4 4 4 4 3 4 4 4 4 3 4 4 3 3 4 4 3 4 4 4 4 4 3 3 3 3 3 3 4 3 3 4 4 3 4 4 4 4 4 4 4 4 4 4 3 4 4 4 3 4 4 3 4 4 4 3 4 4 4 4 3 4 3 3 4 4 4 4 4 4 4 4 4 4 4 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 3 4 4 4 4 3 3 4 3 3 3 4 4 4 4 4 4 4 4 4 4 4 3 4 4 3 4 4 4 4 4 4 4 3 4 4 4 3 4 3 4 4 4 4 4 4 3 3 4 4 4 4 4 3 3 3 3 3 3 4 4 4 3 3 4 4 4 4 4 3 4 4 4 4 3 3 4 3 4 4 3 3 3 4 4 3 4 3 4 4 3 3 4 4 3 4 3 4 3 4 3 4 4 4 3 4 3 4 4 4 3 4 3 4 4 4 4 4 4 4 4 4 3 3 3 4 4 4 3 3 3 3 4 3 3 3 3 4 4 3 3 3 4 3 4 4 3 4 4 4 4 4 4 4 3 4 3 3 3 4 4 4 4 4 3 4 4 4 4 4 4 3 4 4 4 4 3 4 3 3 4 4 4 3 4 4 4 4 3 3 4 4 4 3 4 4 4 4 4 4 3 3 4 3 4 4 3 4 4 4 4 3 4 4 4 4 4 4 4 3 3 4 4 4 4 3 3 4 3 3 4 4 4 3 4 4 4 3 3 4 4 4 4 4 4 3 3 4 3 4 4 4 3 4 4 4 4 3 4 4 4 4 3 3 4 4 4 4 3 4 4 4 3 4 3 4 3 3 4 4 4 4 4 4 3 3 3 3 3 4 3 4 4 4 3 4 4 4 3 4 4 4 4 4 4 4 4 4 4 3 3 4 4 4 3 4 4 4 4 4 4 3 4 4 4 4 3 4 4 4 3 4 3 3 4 4 4 3 4 3 3 4 4 4 3 4 3 3 4 4 4 3 4 4 4 3 4 3 4 3 4 4 3 3 4 4 4 3 4 4 4 4 3 3 4 3 4 3 4 4 4 4 4 4 3 3 3 4 3 4 4 4 4 4 4 3 4 3 3 3 4 4 3 4 3 4 4 4 3 3 3 3 4 3 3 3 4 4 3 4 3 3 4 4 4 3 4 4 4 4 4 4 4 4 4 4 4 4 3 4 3 3 4 3 4 4 4 4 3 4 3 4 4 4 4 4 4 4 4 3 4 4 4 3 4 4 4 3 3 4 3 4 3 4 4 4 4 3 4 4 3 4 3 3 4 3 4 4 4 3 4 3 3 4 4 4 3 3 4 4 4 4 4 3 3 4 4 4 4 4 3 4 4 4 4 4 4 3 4 4 3 4 4 3 3 3 4 4 4 3 4 4 4 3 3 3 3 4 4 4 4 4 4 4 3 4 4 4 3 3 3 4 4 3 4 4 4 3 4 4 4 4 3 4 4 4 4 4 4 4 3 4 4 3 4 4 3 4 3 4 3 4 3 4 4 3 3 3 3 4 4 3 3 3 3 4 4 3 4,0
